,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2773,11.232066521061087,-0.011655541618939681,2.8188438959610767,0.04704990569645395,0.035394364120199896,0.9056302815293654,0.19882707297801971,0.9995694177272992,20000,13,0,7.210627794265747,0.0
1,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,3109,13.70761885971215,-0.01791369632865565,2.7608973631492026,0.060485913243908916,0.04257221625784251,1.1783162883458993,0.26763051748275757,0.9999039886853633,40000,34,1,12.86492371559143,0.0
2,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,3157,16.226578889214725,-0.012120569956441148,2.679297306904426,0.2228087688724582,0.21068819767783564,1.6407115927491434,0.3279555141925812,1.0025109530259402,60000,60,2,19.00187087059021,0.0
3,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2999,17.594526130034993,-0.008589659818710807,2.6036795353278137,0.5417417887884837,0.5331521341804033,2.182087596066487,0.40142127871513367,1.0005668516342456,80000,99,3,26.67407488822937,0.0
4,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2875,19.0992371365993,-0.008137402385891153,2.508686787959857,1.054664002893827,1.046526599656313,3.210135087256248,0.5440443158149719,0.9997499563755133,100000,146,4,34.77178692817688,0.0
5,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2836,22.72751139757953,-0.00856337345627626,2.4091926544140545,1.6029868454505236,1.594423465239696,4.526681265082114,0.7910532355308533,0.9993052189166729,120000,202,5,42.301856994628906,0.0
6,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2747,22.532567600857714,-0.007500401532683426,2.305431340596615,3.020348389637776,3.012848011346964,6.645281316378178,0.8594675064086914,0.9992432441466894,140000,288,6,50.964385986328125,0.0
7,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2682,23.365438570886614,-0.0066570993247203145,2.25094901292752,4.513290518675095,4.506633440959148,10.318838573113466,1.1853055953979492,1.0002390133264738,160000,390,7,59.65557384490967,0.0
8,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2640,34.75863166889014,-0.007711686075736697,2.1482223073641458,6.920714591710995,6.913002934517005,16.767163680455624,1.7139136791229248,0.9997678461747291,180000,497,8,68.1572527885437,0.0
9,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2622,44.88604306824215,-0.007574216473119286,2.0328428390698554,9.789307078948388,9.781732873427563,28.727648621950394,2.371345043182373,1.000093365021241,200000,605,9,76.25114488601685,0.0
10,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2622,64.41956100828814,-0.006159316818229854,1.9449888988947257,15.748698904575445,15.742539641796014,51.103682901920415,3.0633084774017334,0.9990901600091885,220000,708,10,83.89515995979309,0.0
11,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2610,80.80286897705074,-0.004397429297499072,1.8475890162663582,20.549847311851305,20.5454497948671,82.20838730396369,3.4136476516723633,0.9997836527916101,240000,806,11,91.93954086303711,0.02
12,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2588,81.95124789461744,-0.00564444912239336,1.7812784592310587,32.59342270631056,32.587778228368514,114.70225610366235,3.6949985027313232,1.0000855192924156,260000,917,12,100.4498438835144,0.01
13,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2574,105.74711738637654,-0.003575885410492237,1.7067234725524218,37.079966872777696,37.07639107092833,152.6996143658956,3.9876046180725098,0.9999324084856571,280000,1013,13,108.75158190727234,0.0
14,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2568,124.90744365600217,-0.0032779190393809514,1.5957452138264974,45.50071128698496,45.497433434999905,205.577966548235,4.314817905426025,0.9992276533291891,300000,1113,14,116.81082391738892,0.03
15,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2546,134.60964029877508,-0.002976927027786867,1.5301523763399858,53.877335000649474,53.874358028020616,270.5217681884766,4.294687271118164,0.9989657532710295,320000,1213,15,125.64510583877563,0.02
16,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2533,127.71672681577571,-0.002960198284544719,1.4601129351518094,69.85737788860615,69.8544173167302,347.90096091245994,3.637531280517578,0.9997783806843635,340000,1324,16,134.20172381401062,0.01
17,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2518,137.42801154957579,-0.0024380730469532024,1.4358614284258622,68.9533759435018,68.95093785799466,412.22742819174744,3.7087512016296387,1.0008703406040484,360000,1433,17,142.9484407901764,0.05
18,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2499,160.21989169455549,-0.002111307219363367,1.4025484214990567,81.9464170113588,81.94430550306271,482.82286244905913,4.067263126373291,0.9999369342357685,380000,1533,18,152.02705097198486,0.06
19,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2489,145.8078443690583,-0.0014727697507717098,1.3051639543129847,89.55518712263842,89.55371412619566,533.3738751631516,3.111588954925537,0.9990929150428527,400000,1643,19,160.6578938961029,0.05
20,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2476,140.91782150611976,-0.000937220574511836,1.2818029978336432,97.9232409892938,97.9223039871607,614.7042468535594,2.371495246887207,0.9994139972405556,420000,1760,20,169.60025072097778,0.02
21,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2462,137.2596282424787,-0.0013491606112951652,1.2535323998866936,93.61604768312894,93.61469897734813,657.111243164845,1.7900885343551636,0.9999602414094485,440000,1878,21,178.69402599334717,0.02
22,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2457,160.13910320394302,-0.0009584867804406736,1.2745166581410627,79.67143115019186,79.67047254122221,668.1910934448242,2.611184597015381,1.000161666671435,460000,1987,22,187.1654748916626,0.05
23,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2446,160.30911397163817,0.0007602339504489627,1.279368722744477,91.09322670667599,91.0939870247474,785.218291375576,1.6379265785217285,1.0002910147874784,480000,2095,23,196.17795085906982,0.06
24,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2441,156.78857805388208,0.0003759471490644874,1.3182387663767887,91.58785669375689,91.58823292072003,807.7900679368239,0.9295095801353455,1.0009996675528012,500000,2197,24,204.76845169067383,0.12
25,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2435,169.37501099996211,-0.001020274990094969,1.3232422111890254,88.61587872138391,88.61485839256873,958.6294144068008,1.4039592742919922,0.999329719100243,520000,2298,25,213.52861785888672,0.12
26,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2427,149.47630302741868,0.0008320396283987718,1.2967994266595595,88.98489554478572,88.98572752536872,960.1671565129207,1.0323370695114136,0.999748270557477,540000,2408,26,222.45382285118103,0.06
27,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2420,144.19844389570017,-0.0009989532206255273,1.2511774157866453,99.86069741371351,99.85969842274984,1076.2495021722254,-0.17059007287025452,1.0000467078043864,560000,2527,27,231.3273479938507,0.08
28,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2414,152.7643512745231,-0.0011244605298345097,1.2191791285306979,96.9234436132969,96.92231944157527,1277.098049574632,0.6532655358314514,0.9998375162864342,580000,2641,28,240.2498917579651,0.08
29,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2405,147.33898410927088,-0.0009162296048508814,1.156641495380646,109.86583039699457,109.86491445883726,1196.0638815072866,0.5851669907569885,1.0000817706951728,600000,2762,29,249.41849899291992,0.04
30,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2398,158.84898859109063,-0.0009061305150867273,1.1525522001278705,114.95495972266563,114.95405429937901,1376.5226412650866,0.8377983570098877,0.999338059929701,620000,2877,30,258.48176288604736,0.05
31,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2386,147.9502332585859,0.00029245086569482315,1.103248740770878,110.06664963746682,110.06694109011919,1384.066364894769,0.0012057769345119596,1.000398563956603,640000,3000,31,268.2079348564148,0.03
32,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2380,149.70652666002408,0.0021904077488355913,1.0752936205802819,106.01233284779084,106.01452310024163,1427.9276712662133,-0.14899353682994843,0.9994771962746596,660000,3124,32,277.23829770088196,0.07
33,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2375,134.97822587399435,-0.000865823986271444,1.0872759979504805,110.6421527226766,110.64128738794571,1598.231221556052,-1.197296380996704,0.9994407668327674,680000,3252,33,286.2893099784851,0.06
34,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2367,138.4273525525175,0.0007093649159054248,1.056572637344018,100.06615500816932,100.0668644195948,1442.0979534442608,-0.870825469493866,0.9998403310775756,700000,3387,34,295.60930585861206,0.02
35,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2365,140.7385679006566,0.002783594568236134,1.008979089367084,102.24563703292455,102.24841988392366,1713.4079485379732,-0.028356781229376793,0.999992436552659,720000,3519,35,304.35472202301025,0.06
36,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2365,146.81824684716742,0.0011778558704417007,0.9969490920886015,103.49619970566187,103.49737714131673,1832.6893091055063,0.9269656538963318,1.0002440853760792,740000,3641,36,312.82402873039246,0.08
37,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2361,132.39358489268744,-0.00011390579106190648,0.8822911390127279,119.98963275811612,119.98951922685671,1828.8306102654872,-0.06247936934232712,0.9997115228420649,760000,3786,37,321.8295078277588,0.02
38,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2354,140.22296912322207,2.5582118318057978e-05,0.9015251887914462,128.30772870381674,128.30775447747646,1565.6463422726363,1.1472597122192383,0.9996010026106468,780000,3923,38,331.25186586380005,0.05
39,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2349,154.7157068488524,0.001834065835767736,0.8692412736324163,102.02078223595252,102.02261600494384,1670.119375336476,1.0380455255508423,0.9996843940936602,800000,4047,39,340.55554580688477,0.06
40,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2346,139.5524674862478,0.0006012619849151144,0.8178476533064476,107.4003831814497,107.40098434839493,1812.7325096717248,0.6005405783653259,1.0005206020214619,820000,4180,40,349.4959568977356,0.05
41,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2344,141.3024958228102,0.0019684444127890926,0.8006655748073871,120.45889268532777,120.46086109846067,1893.272549594977,0.5473383665084839,0.9997687938885811,840000,4319,41,358.34240102767944,0.07
42,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2338,157.6237574831003,0.0027661002369430395,0.7910867263109256,101.98540103129851,101.98816693623861,1827.690647262182,1.5412077903747559,0.9992913678670541,860000,4452,42,367.71007204055786,0.07
43,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2335,154.9028553779535,0.0003797633442072532,0.790696914608662,121.19698833563389,121.1973690032959,1861.2778813288762,1.391165018081665,0.9991366606492262,880000,4590,43,376.8403859138489,0.07
44,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2331,159.30649540592466,0.0008713858843876574,0.8530081116236173,111.30107797475962,111.30194992652306,1816.631784761869,0.6264167428016663,0.9998566296620247,900000,4717,44,385.98499393463135,0.12
45,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2328,163.59483573826572,0.0019652175675265683,0.7632473958608431,120.03803617037259,120.04000139480982,2111.5839195055837,1.1230154037475586,1.0012026559083889,920000,4844,45,395.0461299419403,0.08
46,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2324,164.09356504079997,-0.0008575255537811571,0.8261704350893314,126.36327185019469,126.362414257343,1874.053169915615,0.6001874804496765,1.0000745939138609,940000,4967,46,404.37778186798096,0.08
47,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2321,171.18410142190666,-0.0006421654538896222,0.8365501344968111,130.57024163466232,130.5695992396428,2247.7463256835936,0.9514161944389343,1.0001992770494559,960000,5086,47,413.59841680526733,0.15
48,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2316,164.54437221748378,0.0021100622360021447,0.7492037909917343,129.0040597475492,129.00616954901278,2153.7509553566956,0.0008312583668157458,0.9994930847333028,980000,5217,48,423.0468590259552,0.07
49,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2310,154.75053170951074,0.0006341462954878807,0.7459984494325442,134.75699494190704,134.75762896415515,2042.8175575451974,-0.28409042954444885,1.0000221388462263,1000000,5342,49,432.786465883255,0.09
50,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-20Env-v0/ppo,2309,149.97485799270595,0.006576051200047517,0.7511194939032579,122.48805045103416,122.49462728255834,2221.798491414388,-0.04640734940767288,0.9991109508734483,1020000,5475,50,441.68224000930786,0.08
